brand,model_slug,text,rating,cleaned_review,sentiment_score,sentiment_label
HERO ELECTRIC,atria,"It seemed too brief. There aren't many available ranges, and the bike's speed is appalling. I also put the bike away. The engine itself is subpar. However, the bike requires.....",4.0,seemed brief arent many available ranges bikes speed appalling also put bike away engine subpar however bike requires,-0.3612,Negative
HERO ELECTRIC,atria,"The Atria sports a stylish exterior and a cosy seat. The key is the vehicle's ignition as it lacks a start button. The scooter's power output is listed as ""less than 250 watts,"".....",4.0,atria sports stylish exterior cosy seat key vehicles ignition lacks start button scooters power output listed less 250 watts,0.0,Neutral
HERO ELECTRIC,atria,"Enables the rider to keep a steady preferred pace. The scooter's cruise control system enables the rider to keep a steady preferred pace, reducing hassle and enhancing comfort. I.....",5.0,enables rider keep steady preferred pace scooters cruise control system enables rider keep steady preferred pace reducing hassle enhancing comfort,0.3612,Positive
HERO ELECTRIC,atria,"Bid adieu to jarring and jarring rides. its cutting-edge telescopic suspension guarantees a jerk-free, smooth ride on each and every trip. its smooth and comfortable though quite.....",4.0,bid adieu jarring jarring rides cuttingedge telescopic suspension guarantees jerkfree smooth ride every trip smooth comfortable though quite,0.5106,Positive
HERO ELECTRIC,atria,"As my son is just sixteen years old and I wanted some low-speed electric vehicle I opted for Electric Atria due to less charging time and a riding range of 85kmph, which is.....",4.0,son sixteen years old wanted lowspeed electric vehicle opted electric atria due less charging time riding range 85kmph,0.0,Neutral
HERO ELECTRIC,atria,I think it is one of the best scooters in the segment in terms of price range and styling. As it has an appealing appearance due to its sleek and cute looks. I like the headlamp's.....,5.0,think one best scooters segment terms price range styling appealing appearance due sleek cute looks like headlamps,0.8658,Positive
HERO ELECTRIC,atria,"The front tyre has a good drum brake the rear tyre will have a battery hold of 350W with telescopic suspension which, is helping over bumpy roads. And below the driving seat one.....",5.0,front tyre good drum brake rear tyre battery hold 350w telescopic suspension helping bumpy roads driving seat one,0.6249,Positive
HERO ELECTRIC,atria,There is no doubt that the looks of the bike are quite subtle and sharp. I like the extra space they have given for a pillion footrest. The front looks good and appears strong......,5.0,doubt looks bike quite subtle sharp like extra space given pillion footrest front looks good appears strong,0.7553,Positive
HERO ELECTRIC,atria,"A low-speed, long-distance electric scooter with a striking style, the Hero Atria LX features LED headlights and indicators. This is a cheap electric scooter that doesn't require.....",4.0,lowspeed longdistance electric scooter striking style hero atria lx features led headlights indicators cheap electric scooter doesnt require,0.5574,Positive
HERO ELECTRIC,atria,"Available only in one variant and is somewhat similar to Optima in terms of top speed and kerb weight but, it gives a riding range of 85km. The battery of the 250W BLDC engine.....",3.0,available one variant somewhat similar optima terms top speed kerb weight gives riding range 85km battery 250w bldc engine,0.2023,Positive
HERO ELECTRIC,atria,"It is an inexpensive EV that can aid in city commuting are the target market for this scooter. It boasts respectable features and a good riding range. However, with a peak speed.....",4.0,inexpensive ev aid city commuting target market scooter boasts respectable features good riding range however peak speed,0.7003,Positive
HERO ELECTRIC,atria,"This motorcycle cost me 67500 rupees. Although the speed is sluggish, it is beneficial for the battery. Additionally, it is excessively attractive. easy to maintain. Overall,.....",3.0,motorcycle cost 67500 rupees although speed sluggish beneficial battery additionally excessively attractive easy maintain overall,0.7184,Positive
HERO ELECTRIC,atria,Hero Electric Atria sports stylish looks and a comfortable seat. The battery charges completely in 4 to 5 hours and has an advertised range of 85 kilometers. This electric scooter.....,4.0,hero electric atria sports stylish looks comfortable seat battery charges completely 4 5 hours advertised range 85 kilometers electric scooter,0.7003,Positive
HERO ELECTRIC,atria,"However, there is a problem with its product quality. The headlamp stopped working after 2 months of purchase. The left side indicator quit working after 5 months of.....",4.0,however problem product quality headlamp stopped working 2 months purchase left side indicator quit working 5 months,-0.5574,Negative
HERO ELECTRIC,atria,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
